periodo_tempo;temperatura_max;temperatura_min
24/11/20;28,5;19,4
25/11/20;29,0;19,4
26/11/20;28,9;19,7
27/11/20;30,5;19,9
28/11/20;26,8;19,8
29/11/20;27,4;19,7
30/11/20;28,5;19,1
01/12/20;29,8;19,1
02/12/20;29,2;19,1
03/12/20;30,8;18,8
04/12/20;29,8;20,1
05/12/20;29,6;18,9
06/12/20;31,1;18,7
07/12/20;31,7;18,0
08/12/20;29,9;18,4
09/12/20;28,5;19,1
10/12/20;25,5;18,4
11/12/20;29,2;18,2
12/12/20;29,7;18,5
13/12/20;28,9;19,5
14/12/20;29,1;19,5
15/12/20;29,9;18,1
16/12/20;30,5;17,4
17/12/20;31,1;16,7
18/12/20;31,9;17,5
19/12/20;32,1;17,5
20/12/20;30,6;18,8
21/12/20;31,7;18,2
22/12/20;32,2;17,5
23/12/20;31,1;18,9
24/12/20;29,4;19,0
25/12/20;28,6;19,0
26/12/20;28,5;18,4
27/12/20;30,1;18,7
28/12/20;27,5;18,8
29/12/20;27,6;18,1
30/12/20;26,4;18,5
31/12/20;25,1;18,8
01/01/21;25,0;19,0
02/01/21;25,0;18,5
03/01/21;26,8;17,8
04/01/21;26,0;19,1
05/01/21;27,9;18,0
06/01/21;28,2;18,4
07/01/21;27,8;18,0
08/01/21;28,3;17,3
09/01/21;28,0;17,8
10/01/21;27,2;18,4
11/01/21;26,5;18,9
12/01/21;25,6;18,9
13/01/21;27,9;19,0
14/01/21;27,4;17,1
15/01/21;26,6;16,9
16/01/21;26,2;17,3
17/01/21;25,6;18,0
18/01/21;26,6;17,5
19/01/21;27,5;17,0
20/01/21;27,3;17,5
21/01/21;29,4;18,0
22/01/21;28,6;17,4
23/01/21;30,2;17,1
24/01/21;28,1;18,2
25/01/21;29,4;18,0
26/01/21;29,0;18,4
27/01/21;28,8;17,4
28/01/21;27,2;19,1
29/01/21;28,3;18,8
30/01/21;28,9;18,4
31/01/21;29,1;17,9
01/02/21;29,2;17,2
02/02/21;30,6;17,5
03/02/21;30,2;17,5
04/02/21;30,0;17,2
05/02/21;29,8;17,1
06/02/21;29,1;18,1
07/02/21;29,1;18,8
08/02/21;30,3;19,0
09/02/21;30,6;19,0
10/02/21;26,9;19,0
11/02/21;27,5;19,1
12/02/21;30,1;18,9
13/02/21;30,5;19,2
14/02/21;30,6;19,2
15/02/21;29,9;20,5
16/02/21;32,0;20,5
17/02/21;32,1;19,9
18/02/21;30,4;19,5
19/02/21;26,3;20,4
20/02/21;29,2;19,3
21/02/21;29,1;20,0
22/02/21;29,7;19,8
23/02/21;29,6;20,4
24/02/21;29,6;20,9
25/02/21;28,8;19,5
26/02/21;28,8;19,3
27/02/21;29,1;19,6
28/02/21;31,8;19,4
01/03/21;28,9;19,7
02/03/21;27,8;19,5
03/03/21;27,6;18,3
04/03/21;28,0;17,8
05/03/21;30,0;18,6
06/03/21;30,1;19,7
07/03/21;25,5;20,0
08/03/21;28,0;19,3
09/03/21;27,9;18,4
10/03/21;29,1;18,1
11/03/21;24,3;19,2
12/03/21;28,5;18,3
13/03/21;28,0;17,8
14/03/21;29,2;18,2
15/03/21;29,2;17,6
16/03/21;29,0;18,8
17/03/21;28,0;19,6
18/03/21;28,8;19,6
19/03/21;27,5;19,0
20/03/21;27,9;18,8
21/03/21;25,9;18,8
22/03/21;28,9;19,4
23/03/21;24,6;18,8
24/03/21;21,4;19,3
25/03/21;24,2;18,4
26/03/21;27,8;18,2
27/03/21;28,6;18,2
28/03/21;27,3;19,1
29/03/21;27,1;18,0
30/03/21;28,1;17,6
31/03/21;27,5;18,8
01/04/21;26,9;18,6
02/04/21;26,0;18,8
03/04/21;24,8;19,0
04/04/21;29,3;19,3
05/04/21;27,2;18,3
06/04/21;27,4;18,7
07/04/21;29,5;17,7
08/04/21;24,9;19,5
09/04/21;22,9;18,0
10/04/21;23,8;17,6
11/04/21;27,5;18,8
12/04/21;27,3;18,6
13/04/21;25,8;18,2
14/04/21;25,7;18,9
15/04/21;27,5;18,2
16/04/21;28,2;19,3
17/04/21;27,2;18,7
18/04/21;23,7;18,9
19/04/21;24,5;18,0
20/04/21;28,3;19,5
21/04/21;26,9;18,8
22/04/21;25,1;18,1
23/04/21;26,1;18,7
24/04/21;29,9;17,3
25/04/21;29,1;18,9
26/04/21;29,3;19,1
27/04/21;27,9;19,5
28/04/21;28,0;18,5
29/04/21;28,5;19,8
30/04/21;21,4;18,9
01/05/21;28,1;17,2
02/05/21;22,8;19,3
03/05/21;28,7;18,7
04/05/21;24,5;18,4
05/05/21;20,3;18,4
06/05/21;27,2;17,5
07/05/21;24,7;18,6
08/05/21;26,5;18,2
09/05/21;29,0;18,1
10/05/21;29,0;17,2
11/05/21;29,8;17,3
12/05/21;29,6;18,6
13/05/21;29,5;18,6
14/05/21;30,3;17,7
15/05/21;30,7;17,3
16/05/21;31,4;18,3
17/05/21;31,1;18,6
18/05/21;30,7;18,3
19/05/21;31,6;17,9
20/05/21;31,7;18,1
21/05/21;31,1;17,6
22/05/21;30,6;16,4
23/05/21;31,2;18,2
24/05/21;31,1;17,4
25/05/21;31,3;16,9
26/05/21;31,3;17,0
27/05/21;31,8;17,3
28/05/21;31,9;17,9
29/05/21;31,9;18,2
30/05/21;32,7;17,8
31/05/21;32,1;16,9
01/06/21;30,1;16,9
02/06/21;32,5;16,8
03/06/21;32,4;16,8
04/06/21;31,7;16,7
05/06/21;32,4;15,6
06/06/21;31,1;16,7
07/06/21;32,5;17,3
08/06/21;33,1;17,8
09/06/21;33,6;17,8
10/06/21;33,5;18,1
11/06/21;32,8;16,3
12/06/21;33,0;15,7
13/06/21;33,9;15,8
14/06/21;31,6;15,0
15/06/21;31,8;14,7
16/06/21;29,7;14,5
17/06/21;32,0;14,5
18/06/21;33,2;15,8
19/06/21;32,4;15,3
20/06/21;34,1;15,4
21/06/21;32,6;15,2
22/06/21;33,9;14,7
23/06/21;33,9;13,9
24/06/21;33,7;16,1
25/06/21;34,3;15,2
26/06/21;33,3;15,5
27/06/21;34,0;15,9
28/06/21;30,8;13,0
29/06/21;34,9;14,1
30/06/21;33,7;15,4
01/07/21;34,6;14,6
02/07/21;34,6;15,5
03/07/21;32,8;14,3
04/07/21;32,1;12,9
05/07/21;32,5;13,5
06/07/21;31,9;12,9
07/07/21;33,8;14,0
08/07/21;31,9;15,1
09/07/21;34,9;14,0
10/07/21;34,7;14,5
11/07/21;32,6;13,5
12/07/21;30,8;13,9
13/07/21;32,7;12,8
14/07/21;34,3;14,0
15/07/21;34,8;15,1
16/07/21;34,8;14,6
17/07/21;35,6;15,3
18/07/21;32,7;14,7
19/07/21;33,9;14,9
20/07/21;36,5;14,5
21/07/21;34,7;15,2
22/07/21;35,1;13,1
23/07/21;33,5;14,7
24/07/21;34,6;13,6
25/07/21;33,5;15,3
26/07/21;32,4;14,8
27/07/21;32,8;12,9
28/07/21;35,0;14,2
29/07/21;35,5;14,3
30/07/21;35,8;15,3
31/07/21;34,0;15,4
01/08/21;33,0;14,1
02/08/21;33,4;15,0
03/08/21;35,2;15,4
04/08/21;35,3;15,4
05/08/21;34,2;17,6
06/08/21;31,9;14,8
07/08/21;30,6;15,3
08/08/21;33,3;15,4
09/08/21;34,1;15,7
10/08/21;33,6;17,2
11/08/21;32,7;16,8
12/08/21;34,0;15,4
13/08/21;31,3;16,9
14/08/21;33,7;17,4
15/08/21;30,0;18,4
16/08/21;35,8;18,9
17/08/21;32,3;18,8
18/08/21;29,8;19,3
19/08/21;29,6;18,1
20/08/21;32,1;15,1
21/08/21;32,0;16,2
22/08/21;31,8;17,1
23/08/21;27,2;17,5
24/08/21;36,7;18,5
25/08/21;33,0;19,3
26/08/21;28,5;19,7
27/08/21;26,1;19,5
28/08/21;30,7;18,4
29/08/21;32,1;19,9
30/08/21;30,7;19,4
31/08/21;33,1;19,5
01/09/21;32,0;19,6
02/09/21;26,6;18,6
03/09/21;29,6;16,4
04/09/21;32,0;17,9
05/09/21;31,4;18,2
06/09/21;31,3;18,0
07/09/21;32,8;19,0
08/09/21;35,2;19,8
09/09/21;32,6;19,7
10/09/21;30,7;19,8
11/09/21;29,9;19,6
12/09/21;30,2;18,4
13/09/21;31,7;18,7
14/09/21;31,5;19,5
15/09/21;29,6;18,3
16/09/21;28,3;19,1
17/09/21;30,7;18,3
18/09/21;30,8;18,0
19/09/21;32,6;19,3
20/09/21;32,6;20,1
21/09/21;33,6;18,6
22/09/21;31,5;18,5
23/09/21;30,2;18,4
24/09/21;32,9;18,9
25/09/21;32,8;18,4
26/09/21;30,9;18,6
27/09/21;32,6;18,5
28/09/21;33,0;18,4
29/09/21;30,3;19,1
30/09/21;30,8;18,8
01/10/21;29,5;18,4
02/10/21;30,9;18,1
03/10/21;32,5;18,4
04/10/21;27,8;19,3
05/10/21;33,5;19,4
06/10/21;30,6;19,4
07/10/21;29,6;19,5
08/10/21;33,9;19,3
09/10/21;32,3;18,3
10/10/21;27,8;18,8
11/10/21;31,5;19,5
12/10/21;32,8;18,6
13/10/21;32,0;18,4
14/10/21;28,8;18,8
15/10/21;31,0;18,2
16/10/21;31,5;18,0
17/10/21;28,0;18,2
18/10/21;30,9;18,4
19/10/21;25,6;19,6
20/10/21;27,1;19,7
21/10/21;28,7;20,1
22/10/21;28,2;18,8
23/10/21;29,8;19,5
24/10/21;24,7;18,8
25/10/21;28,2;19,2
26/10/21;29,3;19,3
27/10/21;30,4;19,1
28/10/21;29,2;18,9
29/10/21;28,5;18,7
30/10/21;29,6;19,3
31/10/21;28,2;18,2
01/11/21;26,4;18,9
02/11/21;26,4;18,2
03/11/21;28,5;18,7
04/11/21;30,2;18,6
05/11/21;31,3;18,7
06/11/21;29,2;18,6
07/11/21;32,0;18,7
08/11/21;28,8;19,0
09/11/21;29,2;19,0
10/11/21;28,5;18,8
11/11/21;27,9;18,7
12/11/21;26,7;17,3
13/11/21;26,8;18,3
14/11/21;28,4;18,9
15/11/21;25,1;18,8
16/11/21;23,5;18,5
17/11/21;27,2;18,0
18/11/21;23,8;18,2
19/11/21;26,0;18,4
20/11/21;27,8;18,9
21/11/21;27,8;18,9
22/11/21;27,0;18,8
23/11/21;26,8;18,3
24/11/21;24,3;18,5
25/11/21;27,4;18,8
26/11/21;24,4;18,5
27/11/21;27,1;18,5
28/11/21;29,2;18,5
29/11/21;26,5;18,2
30/11/21;24,6;18,4
01/12/21;27,5;18,5
02/12/21;29,2;18,1
03/12/21;25,8;18,2
04/12/21;29,4;18,9
05/12/21;27,2;19,2
06/12/21;28,4;18,3
07/12/21;25,5;18,9
08/12/21;28,1;18,2
09/12/21;29,4;19,0
10/12/21;27,3;18,9
11/12/21;28,0;19,4
12/12/21;25,6;19,4
13/12/21;27,5;19,3
14/12/21;25,2;18,2
15/12/21;24,2;18,6
16/12/21;21,3;18,5
17/12/21;27,8;18,1
18/12/21;28,9;19,1
19/12/21;28,1;18,8
20/12/21;28,9;19,5
21/12/21;25,3;19,1
22/12/21;25,2;18,6
23/12/21;24,4;19,2
24/12/21;27,1;18,7
25/12/21;25,0;18,5
26/12/21;24,4;18,9
27/12/21;19,7;17,7
28/12/21;26,7;17,7
29/12/21;23,8;18,2
30/12/21;28,2;18,8
31/12/21;25,5;18,3
01/01/22;26,9;18,5
02/01/22;22,6;18,7
03/01/22;20,3;18,4
04/01/22;25,9;17,0
05/01/22;26,7;18,2
06/01/22;27,6;18,2
07/01/22;27,7;18,7
08/01/22;26,1;18,9
09/01/22;28,2;18,8
10/01/22;27,8;18,1
11/01/22;24,2;18,4
12/01/22;23,7;18,5
13/01/22;25,9;17,5
14/01/22;25,5;16,9
15/01/22;27,1;17,5
16/01/22;26,8;17,8
17/01/22;27,0;16,5
18/01/22;27,5;15,8
19/01/22;27,5;16,3
20/01/22;28,4;16,8
21/01/22;28,4;16,4
22/01/22;28,8;16,7
23/01/22;29,3;17,1
24/01/22;25,6;18,0
25/01/22;19,9;17,4
26/01/22;27,2;16,7
27/01/22;26,9;18,3
28/01/22;27,7;17,9
29/01/22;27,6;18,5
30/01/22;27,1;18,8
31/01/22;27,2;18,6
01/02/22;28,0;17,6
02/02/22;26,7;17,5
03/02/22;23,7;17,7
04/02/22;26,7;16,2
05/02/22;29,5;17,4
06/02/22;29,3;17,4
07/02/22;28,7;17,6
08/02/22;29,1;16,3
09/02/22;30,0;16,0
10/02/22;30,0;17,5
11/02/22;30,0;18,3
12/02/22;29,2;17,9
13/02/22;26,2;18,1
14/02/22;27,4;17,4
15/02/22;27,5;18,0
16/02/22;26,8;18,7
17/02/22;24,2;18,9
18/02/22;22,7;19,1
19/02/22;27,9;18,5
20/02/22;27,1;18,6
21/02/22;24,7;18,3
22/02/22;28,5;18,0
23/02/22;26,5;18,0
24/02/22;26,7;18,4
25/02/22;28,6;18,1
26/02/22;27,3;18,1
27/02/22;29,5;18,9
28/02/22;26,6;18,0
01/03/22;28,2;18,3
02/03/22;28,0;18,6
03/03/22;28,7;18,3
04/03/22;27,4;19,1
05/03/22;26,5;19,3
06/03/22;27,5;18,9
07/03/22;29,2;18,6
08/03/22;29,6;19,5
09/03/22;27,7;19,3
10/03/22;29,6;18,9
11/03/22;26,4;17,9
12/03/22;25,6;18,5
13/03/22;25,9;18,8
14/03/22;28,3;19,2
15/03/22;25,7;19,0
16/03/22;24,6;18,1
17/03/22;28,9;18,2
18/03/22;29,0;18,7
19/03/22;27,0;18,4
20/03/22;27,0;19,0
21/03/22;26,6;19,0
22/03/22;28,9;17,8
23/03/22;30,0;18,8
24/03/22;30,3;18,5
25/03/22;29,7;18,8
26/03/22;28,4;18,9
27/03/22;21,9;19,1
28/03/22;25,1;18,7
29/03/22;28,6;18,3
30/03/22;29,3;18,6
31/03/22;20,5;18,8
01/04/22;27,9;17,9
02/04/22;24,9;19,3
03/04/22;27,8;18,5
04/04/22;24,2;19,2
05/04/22;29,3;19,2
06/04/22;28,8;18,8
07/04/22;29,0;18,7
08/04/22;23,9;18,1
09/04/22;26,2;18,7
10/04/22;22,1;18,1
11/04/22;29,7;17,5
12/04/22;24,2;19,3
13/04/22;28,5;18,5
14/04/22;24,5;19,0
15/04/22;28,5;19,2
16/04/22;28,6;18,6
17/04/22;30,6;19,1
18/04/22;29,7;19,4
19/04/22;25,6;18,9
20/04/22;29,6;19,2
21/04/22;26,7;18,8
22/04/22;27,9;18,5
23/04/22;26,3;17,8
24/04/22;26,9;18,4
25/04/22;26,2;19,1
26/04/22;27,3;18,7
27/04/22;26,1;19,1
28/04/22;27,0;18,4
29/04/22;25,7;19,2
30/04/22;28,5;19,2
01/05/22;28,9;17,9
02/05/22;28,8;18,8
03/05/22;29,3;19,0
04/05/22;30,2;19,4
05/05/22;30,4;19,3
06/05/22;30,0;19,1
07/05/22;30,8;18,9
08/05/22;31,4;19,3
09/05/22;31,4;19,3
10/05/22;29,7;18,5
11/05/22;29,0;19,0
12/05/22;26,6;19,4
13/05/22;29,2;18,3
14/05/22;30,2;18,1
15/05/22;30,3;18,0
16/05/22;30,1;18,2
17/05/22;31,4;18,2
18/05/22;31,2;17,8
19/05/22;30,0;17,3
20/05/22;28,7;16,8
21/05/22;28,4;17,0
22/05/22;29,4;15,9
23/05/22;30,5;17,4
24/05/22;30,9;16,5
25/05/22;28,5;16,1
26/05/22;30,0;16,4
27/05/22;28,8;16,2
28/05/22;29,1;17,0
29/05/22;31,3;17,3
30/05/22;31,0;17,6
31/05/22;30,9;16,3
01/06/22;30,4;16,0
02/06/22;31,1;17,0
03/06/22;31,6;17,0
04/06/22;30,9;16,2
05/06/22;29,8;16,3
06/06/22;29,7;15,9
07/06/22;31,4;15,4
08/06/22;31,6;15,8
09/06/22;31,6;15,7
10/06/22;31,8;14,6
11/06/22;31,7;15,3
12/06/22;31,7;14,2
13/06/22;31,2;14,5
14/06/22;31,6;15,1
15/06/22;31,7;13,8
16/06/22;32,4;14,1
17/06/22;31,9;12,1
18/06/22;30,4;13,1
19/06/22;29,7;13,2
20/06/22;30,8;14,2
21/06/22;30,5;14,4
22/06/22;30,6;16,7
23/06/22;31,6;16,0
24/06/22;33,6;15,4
25/06/22;32,3;15,6
26/06/22;32,1;16,3
27/06/22;33,1;16,0
28/06/22;32,9;15,6
29/06/22;32,8;15,3
30/06/22;33,7;14,4
01/07/22;34,1;15,2
02/07/22;34,2;13,6
03/07/22;34,0;13,7
04/07/22;33,5;13,0
05/07/22;34,2;14,7
06/07/22;34,4;13,3
07/07/22;33,0;14,6
08/07/22;33,0;15,0
09/07/22;31,8;14,1
10/07/22;32,7;13,7
11/07/22;35,0;13,7
12/07/22;35,2;14,5
13/07/22;33,5;14,0
14/07/22;34,1;14,4
15/07/22;34,2;14,6
16/07/22;35,7;15,0
17/07/22;32,8;15,2
18/07/22;31,9;16,4
19/07/22;31,5;14,7
20/07/22;32,6;14,3
21/07/22;33,2;14,5
22/07/22;32,0;15,2
23/07/22;33,8;16,7
24/07/22;33,1;16,4
25/07/22;33,8;15,6
26/07/22;33,7;13,4
27/07/22;31,1;13,7
28/07/22;30,3;14,0
29/07/22;31,7;13,4
30/07/22;31,1;16,0
31/07/22;31,3;13,6
01/08/22;30,4;13,5
02/08/22;30,7;13,9
03/08/22;32,5;15,8
04/08/22;33,8;15,5
05/08/22;34,4;13,3
06/08/22;35,9;14,3
07/08/22;36,4;14,4
08/08/22;34,5;14,6
09/08/22;35,3;14,6
10/08/22;34,6;14,9
11/08/22;35,9;14,2
12/08/22;28,0;13,5
13/08/22;31,2;13,3
14/08/22;32,0;13,5
15/08/22;33,1;14,2
16/08/22;31,9;15,7
17/08/22;33,4;15,5
18/08/22;33,2;15,4
19/08/22;36,4;14,4
20/08/22;32,1;15,9
21/08/22;32,1;16,9
22/08/22;34,7;15,6
23/08/22;31,7;16,1
24/08/22;26,8;17,2
25/08/22;29,9;18,8
26/08/22;31,4;18,8
27/08/22;28,1;15,9
28/08/22;29,0;18,4
29/08/22;32,5;18,2
30/08/22;33,4;16,2
31/08/22;31,2;17,9
01/09/22;30,2;18,0
02/09/22;28,3;18,1
03/09/22;32,7;19,1
04/09/22;32,0;17,5
05/09/22;32,9;18,5
06/09/22;30,8;18,5
07/09/22;32,1;19,7
08/09/22;32,1;19,0
09/09/22;30,0;19,7
10/09/22;30,6;19,5
11/09/22;32,7;17,2
12/09/22;31,2;19,6
13/09/22;32,8;19,4
14/09/22;30,8;20,7
15/09/22;28,8;19,2
16/09/22;27,4;19,3
17/09/22;24,7;18,9
18/09/22;31,3;17,1
19/09/22;29,4;18,8
20/09/22;22,8;18,4
21/09/22;26,6;18,8
22/09/22;32,3;18,1
23/09/22;33,0;19,2
24/09/22;32,4;18,3
25/09/22;30,7;18,6
26/09/22;28,9;18,8
27/09/22;27,1;19,4
28/09/22;30,6;19,0
29/09/22;31,7;18,8
30/09/22;25,1;18,6
01/10/22;31,5;19,1
02/10/22;29,5;19,4
03/10/22;30,3;19,4
04/10/22;31,6;18,6
05/10/22;31,8;18,2
06/10/22;27,6;18,3
07/10/22;26,7;19,3
08/10/22;28,6;18,6
09/10/22;32,3;18,3
10/10/22;32,4;18,0
11/10/22;28,9;18,3
12/10/22;31,8;19,2
13/10/22;31,6;19,6
14/10/22;27,7;19,5
15/10/22;29,3;18,4
16/10/22;29,4;18,7
17/10/22;29,5;18,3
18/10/22;30,3;18,5
19/10/22;24,9;19,0
20/10/22;30,2;18,7
21/10/22;30,1;20,4
22/10/22;30,5;19,4
23/10/22;28,4;19,2
24/10/22;27,7;19,3
25/10/22;28,8;18,5
26/10/22;31,0;18,7
27/10/22;27,2;19,1
28/10/22;28,5;18,5
29/10/22;22,3;18,6
30/10/22;29,5;17,7
31/10/22;27,4;19,2
01/11/22;28,5;19,2
02/11/22;25,8;19,3
03/11/22;27,4;18,1
04/11/22;21,7;18,3
05/11/22;27,2;18,1
06/11/22;27,7;18,4
07/11/22;26,4;17,8
08/11/22;26,0;18,2
09/11/22;25,6;17,7
10/11/22;24,8;17,6
11/11/22;27,7;17,3
12/11/22;28,0;15,7
13/11/22;28,2;15,5
14/11/22;26,7;15,7
15/11/22;26,8;15,5
16/11/22;24,7;18,2
17/11/22;29,2;18,4
18/11/22;30,4;17,5
19/11/22;29,3;20,1
20/11/22;26,3;20,1
21/11/22;28,3;19,0
22/11/22;28,2;20,2
23/11/22;29,0;20,8
24/11/22;27,6;21,3
25/11/22;24,5;21,0
26/11/22;25,0;20,6
27/11/22;25,9;19,2
28/11/22;26,4;20,0
29/11/22;25,5;20,6
30/11/22;29,6;19,0
01/12/22;27,6;20,8
02/12/22;27,4;19,8
03/12/22;27,3;20,6
04/12/22;28,8;18,9
05/12/22;27,2;19,4
06/12/22;28,4;20,6
07/12/22;27,5;20,7
08/12/22;29,5;19,8
09/12/22;29,3;19,1
10/12/22;25,5;21,2
11/12/22;29,0;20,6
12/12/22;23,6;20,2
13/12/22;26,5;19,2
14/12/22;28,5;18,1
15/12/22;28,8;20,4
16/12/22;29,5;20,2
17/12/22;27,8;19,2
18/12/22;29,1;18,4
19/12/22;28,4;18,1
20/12/22;28,1;18,2
21/12/22;26,3;19,3
22/12/22;27,6;18,4
23/12/22;28,5;18,0
24/12/22;29,3;19,2
25/12/22;27,9;20,7
26/12/22;31,2;18,8
27/12/22;28,5;20,7
28/12/22;28,5;19,8
29/12/22;28,4;20,2
30/12/22;28,6;20,5
31/12/22;25,2;20,8
01/01/23;26,2;20,6
02/01/23;28,5;19,2
03/01/23;27,3;19,5
04/01/23;27,9;20,7
05/01/23;28,4;20,4
06/01/23;28,4;19,8
07/01/23;26,8;20,8
08/01/23;27,5;21,0
09/01/23;28,2;20,9
10/01/23;28,4;19,9
11/01/23;24,8;20,7
12/01/23;26,6;19,8
13/01/23;28,9;18,8
14/01/23;28,2;20,1
15/01/23;26,6;20,6
16/01/23;29,6;19,7
17/01/23;29,2;20,8
18/01/23;28,0;21,0
19/01/23;27,1;20,8
20/01/23;27,2;20,1
21/01/23;27,4;20,4
22/01/23;28,3;20,7
23/01/23;28,4;19,8
24/01/23;30,1;18,7
25/01/23;28,8;19,9
26/01/23;27,1;20,9
27/01/23;29,2;20,7
28/01/23;31,1;19,5
29/01/23;28,4;21,4
30/01/23;30,5;20,7
31/01/23;29,6;19,9
01/02/23;33,1;18,6
02/02/23;31,4;19,4
03/02/23;29,5;20,3
04/02/23;26,7;21,0
05/02/23;29,1;20,9
06/02/23;29,9;20,7
07/02/23;29,5;19,5
08/02/23;31,4;18,1
09/02/23;30,5;18,8
10/02/23;30,8;20,8
11/02/23;31,9;20,4
12/02/23;31,4;20,7
13/02/23;27,8;20,4
14/02/23;28,4;21,2
15/02/23;29,5;21,1
16/02/23;30,3;19,2
17/02/23;29,3;20,2
18/02/23;27,3;21,5
19/02/23;29,4;21,1
20/02/23;29,7;20,8
21/02/23;27,0;20,5
22/02/23;28,7;20,7
23/02/23;28,8;21,1
24/02/23;32,3;19,6
25/02/23;29,1;22,1
26/02/23;29,0;21,6
27/02/23;28,9;21,4
28/02/23;27,7;19,9
01/03/23;30,5;19,5
02/03/23;32,3;19,0
03/03/23;31,4;19,1
04/03/23;32,4;20,2
05/03/23;31,0;21,0
06/03/23;29,9;19,9
07/03/23;30,1;20,3
08/03/23;31,0;19,4
09/03/23;27,2;20,0
10/03/23;28,0;20,1
11/03/23;28,7;21,0
12/03/23;29,7;21,1
13/03/23;28,5;19,7
14/03/23;28,2;21,1
15/03/23;27,6;21,0
16/03/23;26,5;20,4
17/03/23;29,8;19,6
18/03/23;29,7;20,7
19/03/23;28,8;20,7
20/03/23;30,0;20,9
21/03/23;29,7;20,3
22/03/23;28,1;20,9
23/03/23;28,7;19,5
24/03/23;29,3;20,5
25/03/23;28,3;21,2
26/03/23;26,6;21,0
27/03/23;28,6;19,9
28/03/23;31,0;19,7
29/03/23;27,2;21,0
30/03/23;29,5;19,9
31/03/23;28,3;20,3
01/04/23;30,3;21,0
02/04/23;29,3;19,3
03/04/23;27,5;20,4
04/04/23;28,9;20,6
05/04/23;30,8;20,1
06/04/23;27,6;20,8
07/04/23;29,3;20,9
08/04/23;28,3;19,7
09/04/23;28,0;21,3
10/04/23;28,7;21,4
11/04/23;25,7;20,4
12/04/23;28,3;18,9
13/04/23;31,1;19,1
14/04/23;29,3;19,1
15/04/23;29,5;20,2
16/04/23;30,1;19,8
17/04/23;30,3;20,0
18/04/23;32,2;20,9
19/04/23;28,1;20,9
20/04/23;27,1;20,8
21/04/23;28,9;20,9
22/04/23;29,6;20,4
23/04/23;30,1;20,9
24/04/23;30,3;21,4
25/04/23;29,1;21,5
26/04/23;30,5;19,7
27/04/23;31,0;21,5
28/04/23;28,9;20,6
29/04/23;28,6;20,7
30/04/23;30,1;20,4
01/05/23;29,7;20,6
02/05/23;27,9;20,9
03/05/23;28,2;19,6
04/05/23;26,2;21,3
05/05/23;28,5;20,4
06/05/23;29,5;20,4
07/05/23;29,3;20,6
08/05/23;30,3;21,2
09/05/23;31,8;21,0
10/05/23;31,7;20,9
11/05/23;31,2;18,9
12/05/23;30,4;20,7
13/05/23;30,5;22,7
14/05/23;29,9;21,6
15/05/23;29,9;21,6
16/05/23;30,0;20,9
17/05/23;29,1;20,7
18/05/23;30,6;20,3
19/05/23;29,0;21,2
20/05/23;28,1;21,6
21/05/23;27,8;21,6
22/05/23;29,7;21,1
23/05/23;30,9;20,9
24/05/23;29,6;21,2
25/05/23;29,0;20,7
26/05/23;29,0;21,4
27/05/23;27,2;21,6
28/05/23;29,3;20,3
29/05/23;28,0;19,5
30/05/23;28,0;19,9
31/05/23;28,3;20,9
01/06/23;27,5;21,0
02/06/23;29,1;20,9
03/06/23;28,0;20,4
04/06/23;28,3;19,4
05/06/23;29,0;19,1
06/06/23;27,8;19,6
07/06/23;28,7;19,5
08/06/23;26,5;19,6
09/06/23;29,9;19,4
10/06/23;26,8;21,2
11/06/23;28,3;19,6
12/06/23;28,5;20,3
13/06/23;28,4;19,4
14/06/23;28,9;15,9
15/06/23;30,1;18,1
16/06/23;28,8;18,4
17/06/23;30,0;19,1
18/06/23;30,6;18,5
19/06/23;28,7;17,5
20/06/23;28,6;18,4
21/06/23;28,5;17,3
22/06/23;28,7;18,2
23/06/23;28,8;15,4
24/06/23;27,9;16,2
25/06/23;27,2;16,0
26/06/23;28,1;16,9
27/06/23;25,5;17,9
28/06/23;25,7;17,6
29/06/23;26,3;16,5
30/06/23;28,0;17,1
01/07/23;32,4;17,5
02/07/23;32,1;17,7
03/07/23;31,7;15,6
04/07/23;29,0;15,9
05/07/23;30,1;18,7
06/07/23;32,8;16,2
07/07/23;31,0;17,7
08/07/23;29,2;19,0
09/07/23;29,3;16,7
10/07/23;31,2;16,3
11/07/23;32,1;16,1
12/07/23;32,9;14,7
13/07/23;32,8;15,6
14/07/23;31,7;17,1
15/07/23;30,5;15,8
16/07/23;33,5;18,0
17/07/23;32,2;19,0
18/07/23;28,4;19,5
19/07/23;28,1;17,8
20/07/23;27,1;14,9
21/07/23;26,4;15,6
22/07/23;29,7;17,5
23/07/23;29,8;19,6
24/07/23;26,6;18,0
25/07/23;25,7;18,4
26/07/23;26,2;16,7
27/07/23;24,8;17,2
28/07/23;26,7;18,5
29/07/23;25,0;18,4
30/07/23;25,0;17,9
31/07/23;25,3;18,4
01/08/23;26,3;18,2
02/08/23;25,6;17,8
03/08/23;31,1;17,0
04/08/23;32,0;17,9
05/08/23;32,3;18,7
06/08/23;29,4;18,2
07/08/23;27,1;18,2
08/08/23;27,7;17,4
09/08/23;27,2;16,8
10/08/23;28,9;17,4
11/08/23;28,2;18,4
12/08/23;28,1;17,3
13/08/23;29,0;19,5
14/08/23;26,5;19,1
15/08/23;28,4;16,5
16/08/23;26,4;17,1
17/08/23;22,9;17,4
18/08/23;27,7;17,1
